5-36-22:[0.0, 0.0, 0.0, 0.0, 0.0, 1.5750000000000002, 0.0, 0.0, 0.0]
5-36-23:[0.0, 0.0, 0.0, 4.1325, 0.0, 0.0, 0.0, 0.0, 0.0]
77-21-29:[0.0, 4.200750000000001, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0]
195-17-16:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5789375, 0.0, 0.0]
195-17-17:[0.0, 0.0, 0.0, 0.0, 0.0, 4.1325, 1.5, 0.0, 0.0]
48-63-32:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5750000000000002, 0.0, 0.0]
195-17-19:[0.0, 0.0, 6.352125000000001, 6.075, 0.0, 0.0, 0.0, 0.0, 0.0]
195-17-14:[4.1325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
144-6-34:[0.0, 1.5750000000000002, 0.0, 4.162855021841797, 0.0, 0.0, 5.937545846942774, 2.5925000000000002, 16.12726657212222]
144-6-35:[1.5, 1.5750000000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5]
77-21-22:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0]
144-6-36:[0.0, 1.5750000000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
77-21-23:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5250000000000001, 0.0]
195-17-11:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.075]
77-21-25:[0.0, 0.0, 1.5, 1.5, 0.0, 0.0, 0.0, 1.5, 0.0]
65-37-27:[0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
77-21-26:[0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0]
77-21-27:[5.960890702780072, 3.3377025029541816, 0.0, 4.654423793203125, 0.0, 1.5750000000000002, 4.349991093750001, 7.257052840143828, 1.57875]
77-21-28:[3.3972063678125, 3.1530027810602017, 0.0, 5.8113220625, 0.0, 3.4925000000000006, 0.0, 0.0, 0.0]
77-21-20:[0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 1.5, 0.0]
5-36-36:[3.0532500000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.85, 0.0]
5-36-33:[0.0, 0.0, 0.0, 0.0, 0.0, 2.9250000000000003, 0.0, 0.0, 0.0]
77-21-19:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0]
5-36-30:[0.0, 0.0, 0.0, 0.0, 2.9388750000000003, 0.0, 1.975, 0.0, 0.0]
4-4-8:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
110-5-1:[0.0, 0.0, 0.0, 0.0, 0.0, 2.9250000000000003, 0.0, 0.0, 0.0]
110-5-2:[0.0, 0.0, 0.0, 0.0, 0.0, 1.5750000000000002, 0.0, 0.0, 1.5]
110-5-3:[0.0, 0.0, 0.0, 0.0, 0.0, 1.5750000000000002, 0.0, 0.0, 1.5]
77-21-10:[0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0]
144-6-24:[0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
77-21-11:[0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 8.153, 0.0, 0.0]
144-6-26:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0]
77-21-13:[0.0, 0.0, 4.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
77-21-14:[0.0, 4.5, 0.0, 0.0, 0.0, 0.0, 2.9175000000000004, 0.0, 0.0]
77-21-15:[0.0, 0.0, 0.0, 0.0, 4.7425, 5.0, 0.0, 0.0, 0.0]
144-6-20:[0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
77-21-16:[0.0, 0.0, 0.0, 0.0, 0.0, 5.35, 0.0, 0.0, 0.0]
144-6-21:[0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0]
144-6-22:[0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
77-21-17:[0.0, 0.0, 0.0, 0.0, 3.1463750000000004, 0.0, 0.0, 0.0, 0.0]
48-63-26:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0]
9-14-24:[0.0, 1.6500000000000001, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0]
16-64-2:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0]
